chunk_id,url,title,text
35_0,https://data.gov/welcome-climate-data-gov/,Welcome to Climate.Data.gov! - Data.gov,"Welcome to Climate.Data.gov! In this new and pilot-stage of Climate.Data.gov, you will find resources to help companies, communities, and citizens understand and prepare for the impacts of coastal flooding and sea level rise. Over time, youâ€™ll find more datasets, web services, and tools, as well as other themes such as the vulnerability of the food supply and the threats to human health from climate change. Check out the data catalog to browse relevant datasets. If you are looking for a streamlined list, the resources page features datasets and services on coastal vulnerability. Looking for information to help you and your community plan for coastal flooding and sea level rise? Please review our list of tools , which will grow over time. If you are a problem-solver or entrepreneur who wants to take on a big challenge to help communities and citizens be more aware and prepared for climate change, check out the challenges . data.gov An official website of the GSA's Technology Transformation Services"
36_0,https://data.gov/ocean/maritime-limits-boundaries-united-states/,Maritime Limits and Boundaries of the United States - Data.gov,"Maritime Limits and Boundaries of the United States NOAA is responsible for depicting on its nautical charts the limits of the 12 nautical mile Territorial Sea, 24 nautical mile Contiguous Zone, and 200 nautical mile Exclusive Economic Zone (EEZ). The outer limit of each of these zones is measured from the U.S. normal baseline, which coincides with the low water line depicted on NOAA charts and includes closing lines across the entrances of legal bays and rivers, consistent with international law. data.gov An official website of the GSA's Technology Transformation Services"
37_0,https://data.gov/ocean/water-column-sonar-data-collection/,Water Column Sonar Data Collection - Data.gov,"Water Column Sonar Data Collection NOAA collects and uses active acoustic (or sonar) data for a variety of mapping requirements. As the national archive for multibeam bathymetric data, NGDC manages over 15 million nautical miles of ship trackline data from sources worldwide. In 2011, NGDC, in partnership with NOAAâ€™s National Marine Fisheries Service (NMFS), initiated a new archive for high resolution data collected with sonars capable of mapping the water column. Water column sonar data are collected on NOAA fishery survey vessels and academic and international fleets, and are used to assess the physical and biological characteristics of the ocean. Primary uses include 3-D mapping of fish schools and other mid-water marine organisms, assessing biological abundance, species identification, and habitat characterization. These data are also useful for evaluating underwater gas seeps, remotely monitoring undersea oil spills, and bathymetry. NGDC is working with scientists at NMFS and the Joint Hydrographic Center to ensure the long-term preservation and world-wide dissemination of these data. data.gov An official website of the GSA's Technology Transformation Services"
38_0,https://data.gov/climate/infrastructure-geographic-map-data-climate-preparedness/,Infrastructure and Geographic Map Data for Climate-Preparedness - Data.gov,"Infrastructure and Geographic Map Data for Climate-Preparedness To help communities and citizens plan for the risks of coastal flooding and other climate-change-related impacts, the Department of Homeland Security, the Department of Defense, the National Geospatial-Intelligence Agency, and the U.S. Geological Survey have released new non-sensitive datasets containing mapping information on hundreds of thousands of the Nationâ€™s infrastructure units and geographical features. These data are being made available via user-friendly mapping services on Geoplatform.gov and Climate.data.gov . data.gov An official website of the GSA's Technology Transformation Services"
39_0,https://data.gov/climate/launch-food-resilience-theme/,Launch of Food Resilience Theme - Data.gov,"Launch of Food Resilience Theme To help communities and individuals plan for the risks of drought, floods, and other climate-change-related impacts, the US government is releasing today a collection of datasets containing information relevant to the effects of climate change on the food system. Learn more . data.gov An official website of the GSA's Technology Transformation Services"
40_0,https://data.gov/climate/foodresilience/foodresilience-data/,Food Resilience Data - Data.gov,"Food Resilience Data The U.S. Government and its partners have been collecting data relevant to the vulnerability of the food system to climate change for over a century. Useful datasets on this topic include the Census of Agriculture, the leading source of facts and figures about American agriculture that is collected every five years for every state and county in the United States. Another key resource is the current and historical data on production, supply and distribution of agricultural commodities for the U.S. and key producing and consuming countries. Here you will find these and other resources related to the impacts of climate change on the production and distribution of food. You will also find resources that show how climate change can impact international food security. Citizens, communities, businesses, and governments can use these resources to be better prepared for climate-related impacts. You may access the framing questions used to select the data and content available for this theme. All Food Resilience data are organized around four different topic areas: Food Production Food Distribution Food Safety and Nutrition Food Security Explore the Climate Resilience Toolkit topic area for Food . data.gov An official website of the GSA's Technology Transformation Services"
41_0,https://data.gov/climate/foodresilience/foodresilience-featured-content/,Food Resilience Featured Content - Data.gov,"Food Resilience Featured Content Food production, distribution, safety, and international security are becoming increasingly vulnerable to changes in climate that can include increases or decreases in the amount as well as the rate of change in precipitation and temperature. The drought in California and north Texas in 2013 leading to loss of crops and increase in water restrictions is an example of an extreme climatic event that could become more frequent in the future under a changing climate. The 2018 National Climate Assessment provides background information to help producers, consumers, and distributors of food, from local to global scales, to prepare for a changing climate. Additional resources that may be helpful include: The Geospatial Data Gateway (GDG) , available through the Natural Resources Conservation Service (NRCS), is the one-stop source for environmental and natural resources data, at any time, from anywhere, to anyone. The Gateway allows a user to choose an area of interest, browse and select data from the catalog, customize the format, then review and download. Note: The Raster Soil Survey datasets are no longer available through the Gateway ordering process but only through Direct Download on the home page. The National Agricultural Statistic Service (NASS) Quick Stats is the most comprehensive tool for accessing agricultural data published by NASS. Quick Stats provides agricultural statistic profiles for a particular subject area or commodity. Data are currently available in the following areas: crops and plants, economics, livestock and animals. The Agricultural Resource Management Survey (ARMS) Farm Financial and Crop Production Practices , available through the USDA Economic Research Service (ERS), is the USDAâ€™s primary source of information on the financial condition, production practices, and resource use of Americaâ€™s farm businesses and the economic well-being of Americaâ€™s farm households. ARMS is a nationally representative survey administered using several phases - sample screener, field-level, and farm-level phases - targeting about 5,000 fields and 30,000 farms each year. Crop Explorer provides access to imagery and modeled estimates of crop production, soil moisture, and weather for the U.S. and globally. Crop Explorer provides near real-time information on crops and conditions by region, satellite images, live data and maps, with links to production estimates, area, yield, and crop assessments. CropScape - CropLand and Data Layer is a web-based interactive map visualization, dissemination, and querying system for U.S. cropland, hosted through the National Agricultural Statistics Service (NASS). Capabilities include online geospatial crop information access, geospatial query and online analytics via interactive maps. CropScape provides crop-specific land cover data layers created annually for the continental United States using moderate resolution satellite imagery and extensive agricultural ground truth. VegScape - Vegetative Condition Explorer is an online, satellite-based, interactive mapping service that provices current information on crop conditions, hosted through the National Agricultural Statistics Service (NASS). It publicly disseminates geospatial vegetation conditions at daily, weekly, and biweekly time periods. The National Agriculture Imagery Program (NAIP) provides annual natural color aerial imagery during the agricultural growing seasons for the lower 48 states."
41_1,https://data.gov/climate/foodresilience/foodresilience-featured-content/,Food Resilience Featured Content - Data.gov,"NAIP provides imagery products either as digital ortho quarter quad tiles (DOQQs) or compressed county mosaics (CCM). NAIP is available through the National Resources Conservation Service (NRCS) Geospatial Data Gateway. The 2017 Census of Agriculture is the leading source of facts and figures about American agriculture. Conducted every five years, the Census provides a detailed picture of U.S. farms and ranches and the people who operate them. It is the only source of uniform, comprehensive agricultural data for every state and county in the United States. The 2017 Census of Agriculture collected information concerning all areas of farming and ranching operations, including production expenses, market value of products, and operator characteristics. The census is hosted by the National Agricultural Statistics Service (NASS). Census data for 2022 will be available in February 2024. The Atlas of Rural and Small-Town America provides a spatial interpretation of county-level, economic and social conditions along five dimensions: people, jobs, county classifications, income, and veterans. The Soil Climate Analysis Network (SCAN) , hosted by the National Resources Conservation Service (NRCS), provides an interactive process to identify and retrieve data from individual SCAN sites. The Soil Climate Analysis Network consists of automated remote sites that focus on agricultural areas of the U.S. - monitoring and collecting soil temperature and soil moisture content at several depths, soil water level, air temperature, relative humidity, solar radiation, wind, precipitation, barometric pressure, and more. The Geospatial Data Gateway (GDG) , available through the Natural Resources Conservation Service (NRCS), is the one-stop source for environmental and natural resources data, at any time, from anywhere, to anyone. The Gateway allows a user to choose an area of interest, browse and select data from the catalog, customize the format, then review and download. Note: The Raster Soil Survey datasets are no longer available through the Gateway ordering process but only through Direct Download on the home page. The Geospatial Data Gateway (GDG) , available through the Natural Resources Conservation Service (NRCS), is the one-stop source for environmental and natural resources data, at any time, from anywhere, to anyone. The Gateway allows a user to choose an area of interest, browse and select data from the catalog, customize the format, then review and download. Note: The Raster Soil Survey datasets are no longer available through the Gateway ordering process but only through Direct Download on the home page. The National Agricultural Statistic Service (NASS) Quick Stats is the most comprehensive tool for accessing agricultural data published by NASS. Quick Stats provides agricultural statistic profiles for a particular subject area or commodity. Data are currently available in the following areas: crops and plants, economics, livestock and animals. The National Agricultural Statistic Service (NASS) Quick Stats is the most comprehensive tool for accessing agricultural data published by NASS. Quick Stats provides agricultural statistic profiles for a particular subject area or commodity. Data are currently available in the following areas: crops and plants, economics, livestock and animals."
41_2,https://data.gov/climate/foodresilience/foodresilience-featured-content/,Food Resilience Featured Content - Data.gov,"The Agricultural Resource Management Survey (ARMS) Farm Financial and Crop Production Practices , available through the USDA Economic Research Service (ERS), is the USDAâ€™s primary source of information on the financial condition, production practices, and resource use of Americaâ€™s farm businesses and the economic well-being of Americaâ€™s farm households. ARMS is a nationally representative survey administered using several phases - sample screener, field-level, and farm-level phases - targeting about 5,000 fields and 30,000 farms each year. The Agricultural Resource Management Survey (ARMS) Farm Financial and Crop Production Practices , available through the USDA Economic Research Service (ERS), is the USDAâ€™s primary source of information on the financial condition, production practices, and resource use of Americaâ€™s farm businesses and the economic well-being of Americaâ€™s farm households. ARMS is a nationally representative survey administered using several phases - sample screener, field-level, and farm-level phases - targeting about 5,000 fields and 30,000 farms each year. Crop Explorer provides access to imagery and modeled estimates of crop production, soil moisture, and weather for the U.S. and globally. Crop Explorer provides near real-time information on crops and conditions by region, satellite images, live data and maps, with links to production estimates, area, yield, and crop assessments. Crop Explorer provides access to imagery and modeled estimates of crop production, soil moisture, and weather for the U.S. and globally. Crop Explorer provides near real-time information on crops and conditions by region, satellite images, live data and maps, with links to production estimates, area, yield, and crop assessments. CropScape - CropLand and Data Layer is a web-based interactive map visualization, dissemination, and querying system for U.S. cropland, hosted through the National Agricultural Statistics Service (NASS). Capabilities include online geospatial crop information access, geospatial query and online analytics via interactive maps. CropScape provides crop-specific land cover data layers created annually for the continental United States using moderate resolution satellite imagery and extensive agricultural ground truth. CropScape - CropLand and Data Layer is a web-based interactive map visualization, dissemination, and querying system for U.S. cropland, hosted through the National Agricultural Statistics Service (NASS). Capabilities include online geospatial crop information access, geospatial query and online analytics via interactive maps. CropScape provides crop-specific land cover data layers created annually for the continental United States using moderate resolution satellite imagery and extensive agricultural ground truth. VegScape - Vegetative Condition Explorer is an online, satellite-based, interactive mapping service that provices current information on crop conditions, hosted through the National Agricultural Statistics Service (NASS). It publicly disseminates geospatial vegetation conditions at daily, weekly, and biweekly time periods. VegScape - Vegetative Condition Explorer is an online, satellite-based, interactive mapping service that provices current information on crop conditions, hosted through the National Agricultural Statistics Service (NASS). It publicly disseminates geospatial vegetation conditions at daily, weekly, and biweekly time periods. The National Agriculture Imagery Program (NAIP) provides annual natural color aerial imagery during the agricultural growing seasons for the lower 48 states."
41_3,https://data.gov/climate/foodresilience/foodresilience-featured-content/,Food Resilience Featured Content - Data.gov,"NAIP provides imagery products either as digital ortho quarter quad tiles (DOQQs) or compressed county mosaics (CCM). NAIP is available through the National Resources Conservation Service (NRCS) Geospatial Data Gateway. The National Agriculture Imagery Program (NAIP) provides annual natural color aerial imagery during the agricultural growing seasons for the lower 48 states. NAIP provides imagery products either as digital ortho quarter quad tiles (DOQQs) or compressed county mosaics (CCM). NAIP is available through the National Resources Conservation Service (NRCS) Geospatial Data Gateway. The 2017 Census of Agriculture is the leading source of facts and figures about American agriculture. Conducted every five years, the Census provides a detailed picture of U.S. farms and ranches and the people who operate them. It is the only source of uniform, comprehensive agricultural data for every state and county in the United States. The 2017 Census of Agriculture collected information concerning all areas of farming and ranching operations, including production expenses, market value of products, and operator characteristics. The census is hosted by the National Agricultural Statistics Service (NASS). Census data for 2022 will be available in February 2024. The 2017 Census of Agriculture is the leading source of facts and figures about American agriculture. Conducted every five years, the Census provides a detailed picture of U.S. farms and ranches and the people who operate them. It is the only source of uniform, comprehensive agricultural data for every state and county in the United States. The 2017 Census of Agriculture collected information concerning all areas of farming and ranching operations, including production expenses, market value of products, and operator characteristics. The census is hosted by the National Agricultural Statistics Service (NASS). Census data for 2022 will be available in February 2024. The Atlas of Rural and Small-Town America provides a spatial interpretation of county-level, economic and social conditions along five dimensions: people, jobs, county classifications, income, and veterans. The Atlas of Rural and Small-Town America provides a spatial interpretation of county-level, economic and social conditions along five dimensions: people, jobs, county classifications, income, and veterans. The Soil Climate Analysis Network (SCAN) , hosted by the National Resources Conservation Service (NRCS), provides an interactive process to identify and retrieve data from individual SCAN sites. The Soil Climate Analysis Network consists of automated remote sites that focus on agricultural areas of the U.S. - monitoring and collecting soil temperature and soil moisture content at several depths, soil water level, air temperature, relative humidity, solar radiation, wind, precipitation, barometric pressure, and more. The Soil Climate Analysis Network (SCAN) , hosted by the National Resources Conservation Service (NRCS), provides an interactive process to identify and retrieve data from individual SCAN sites. The Soil Climate Analysis Network consists of automated remote sites that focus on agricultural areas of the U.S. - monitoring and collecting soil temperature and soil moisture content at several depths, soil water level, air temperature, relative humidity, solar radiation, wind, precipitation, barometric pressure, and more. data.gov An official website of the GSA's Technology Transformation Services"
42_0,https://data.gov/climate/nasa-launches-earth-science-challenges/,NASA launches Earth Science Challenges - Data.gov,"NASA launches Earth Science Challenges Through the Open NASA Earth Exchange, NASA is challenging innovators to use data from Earthâ€™s satellites in new and creative ways, including for applications that help people understand climate change. Learn more . data.gov An official website of the GSA's Technology Transformation Services"
43_0,https://data.gov/climate/portals/,Climate Model Projections - Data.gov,"Climate Model Projections Target User Community: As with the other resources provided through climate.data.gov, this page is primarily intended for audiences, such as data innovators, who want to use government data to develop tools to help others learn about the impacts of climate change or make decisions in which climate change plays a role. There are a number of important use considerations for the data provided here. Please click here for guidance notes to read before making use of these data. What types of data are available? The links below provide access to a growing body of data, generated by climate models, relevant to understanding potential future climate change. This includes raw climate model output, as well as model output that has been processed by â€œbias correctionâ€ (removal of some known errors) and/or â€œdownscalingâ€ (addition of finer spatial detail). We refer to these types of information collectively as â€œclimate simulation results.â€ These data have been produced using the leading climate research models, whose outputs have informed important scientific assessments of climate change and its impacts, such as the most recent Intergovernmental Panel on Climate Change (IPCC) assessment reports and the National Climate Assessment . They have been collected into several archives and portals for increased ease of access to outputs from multiple models and types of simulations. In addition, scenarios.globalchange.gov provides scenarios: quantitative and narrative descriptions of plausible future conditions that provide assumptions for analyses of potential impacts and responses to climate change. Scenarios are ways to help understand what future conditions might be, with each scenario an example of what might happen under different assumptions. Scenarios generally blend both model output and other information, such as observed trends. They are not predictions or forecasts, and no probabilities are associated with them. Instead, they provide a range of future conditions to bound uncertainty. The scenarios accessed through scenarios.globalchange.gov include climate change, sea level change, and land use and population change. They are based on peer-reviewed, published sources and were used in the development of the National Climate Assessment, which provides scientific findings about climate change and its impacts on U.S. regions and key socioeconomic sectors. Downscaled CMIP3 and CMIP5 Climate and Hydrology Projections : â€œDownscaledâ€ (finer-resolution) versions of monthly and daily temperature and precipitation from most of the GCM simulations in the PCMDI CMIP3 and CMIP5 archives, for CONUS, using two downscaling methods. In addition, derived simulations of surface hydrology are provided. NASA NEX DCP30 National Climate Change Viewer (NCCV) : Ultra-fine resulution downscaled versions of CMIP5 GCM results, with derived resulst for surface hdrology, for CONUS. Regional Climate Change Viewer (RCCV) : Tool to visualize dynamically downscaled GCM results MACA CMIP5 Archive : Empirically-downscaled results from CMIP5 GCMs. North American Regional Climate Change Assessment Program (NARCCAP) : Dynamically downscaled results from CMIP3 GCMs, for North America."
43_1,https://data.gov/climate/portals/,Climate Model Projections - Data.gov,"Sponsor: Multiple Fed/Univ/NGO URL: https://gdo-dcp.ucllnl.org/downscaled_cmip_projections/ Summary: This archive contains fine spatial resolution translations of climate projections over the contiguous United States (U.S.) developed using two downscaling techniques (monthly BCSD Figure 1, and daily BCCA Figure 2), and hydrologic projections over the western U.S. (roughly the western U.S. Figure 3) corresponding to the monthly BCSD climate projections. Archive content is based on global climate projections from the World Climate Research Programmeâ€™s (WCRPâ€™s) Coupled Model Intercomparison Project phase 3 (CMIP3) multi-model dataset referenced in the Intergovernmental Panel on Climate Change Fourth Assessment Report, and the phase 5 (CMIP5) multi-model dataset that informed much of the IPCC Fifth Assessment. The downscaled data archive also includes GCM results that have been interpolated to a common, 1 deg. (latitiude) by 1 deg. (longitude) horizontal grid (but not downscaled), as well as GCM results that have been interpolated to the 1Ã—1 degree grid and â€œbias corrected,â€ but not downscaled. Sponsor: NASA/USGS URL: https://www2.usgs.gov/climate_landuse/clu_rd/nccv/viewer.asp Summary: To derive higher resolution data for regional climate change assessments, NASA applied a statistical technique to downscale maximum and minimum air temperature and precipitation from 33 of the CMIP5 climate models to a very fine, 800-m grid over the continental United States (CONUS). The full NEX-DCP30 dataset covers the historical period (1950-2005) and 21st century (2006-2099) under four Representative Concentration Pathways (RCP) emission scenarios developed for AR5. The USGS National Climate Change Viewer (NCCV) includes the historical and future climate projections from 30 of the CMIP5 models, downscaled to an 800-m grid over the continental United States under the NASA NEX-DCP30 project, for two of the RCP emission scenarios (RCP4.5 and RCP8.5). USGS has also used the downscaled temperature and precipitation data from these 30 CMIP5 models as input to a simple water-balance model to simulate changes in the surface water balance (snow water equivalent, runoff, soil water storage and evaporative deficit) over the historical and future time periods on the 800-m CONUS grid. Combining the climate data with the water balance data in the NCCV provides further insights into the potential for climate-driven change in water resources. The NCCV shows averages of the climate and water balance data over four climatology periods: 1950-2005, 2025-2049, 2050-2074, and 2075-2099. The viewer provides a number of useful tools for characterizing climate change including maps, climographs (plots of monthly averages), histograms that show the distribution or spread of the model simulations, monthly time series spanning 1950-2099, and tables that summarize changes in the quantiles (median and extremes) of the variables. The application also provides access to comprehensive, summary reports in PDF format and CSV files of the temperature and precipitation data for each geographic area. Sponsor: USGS/Oregon State Univ. URL: https://regclim.coas.oregonstate.edu/visualization/rccv/ Summary: The Regional Climate Change Viewer (RCCV) allows a user to visualize model output from the Dynamical Downscaling project as averages of model grid cell values over selected bounding polygons. Currently, averages over telescoping political outlines (states and counties) and hydrologic units (HUC2, HUC4, HUC8) are provided."
43_2,https://data.gov/climate/portals/,Climate Model Projections - Data.gov,"The RCCV can be used to investigate a subset of the more than 60 variables available in the data sets including air temperature, precipitation, soil moisture, snow water equivalent (SWE), growing degree days and evapotranspiration. Sponsor: Multiple Fed/University of Idaho URL: https://maca.northwestknowledge.net/ Summary: This archive contains output from 20 global climate models (GCMs) of the Coupled Model Inter-Comparison Project 5 (CMIP5) for the historical GCM forcings (1950-2005) and the future Representative Concentration Pathways (RCPs) RCP 4.5 and RCP8.5 scenarios (2006-2100). This CMIP5 output is downscaled from the native resolution of the GCMS to either 4-km or ~6-km using the Multivariate Adaptive Constructed Analogs(MACA) method, a statistical downscaling method which utilizes a training dataset (i.e. a meteorological observation dataset) to remove historical biases and match spatial patterns in climate model output. Sponsor: NSF, DOE, NOAA, EPA, Ouranos (Canada) URL: https://www.narccap.ucar.edu/ Summary: â€œThe North American Regional Climate Change Assessment Program (NARCCAP) is an international program to produce high resolution climate change simulations in order to investigate uncertainties in regional scale projections of future climate and generate climate change scenarios for use in impacts research. data.gov An official website of the GSA's Technology Transformation Services"
44_0,https://data.gov/climate-model-projections-guidance-notes/,Climate Model Projections Guidance Notes - Data.gov,"Climate Model Projections Guidance Notes << Back to Climate Projections Key message: Climate simulation results can help inform decisions that involve climate change, but using these data is more involved than selecting and downloading data from a web portal. Before using scenarios or climate simulation results, it is important to make sure you have formulated specific questions you want to address, and to investigate whether you can do that using the results of existing analyses, rather than performing your own. The more specific the question(s) you can formulate, the easier it will be to decide whether you need to use and analyze climate model data sets, and if so which ones. This is important, because there is no â€œbestâ€ data set or â€œbestâ€ climate model; which ones you should use will depend on what question(s) you are trying to address, in what geographical region(s), etc. If you decide that you do need to use and analyze climate simulation results, you should keep several points in mind as you proceed: Each data set of climate simulation results generally contains only selected types of information, which limits the range of questions it can be applied to. For example, many datasets of downscaled climate projections include information about temperature and precipitation only; these cannot be used to address questions involving storm surge or extreme winds, for example. Also, climate data sets may contain only monthly-averaged quantities (e.g. temperature); these may not be useful for many purposes. Climate simulations generally make no attempt to predict the timing of natural climate variability; hence for example these datasets may contain useful information about conditions during El Nino years, but they canâ€™t tell you when these years will occur. Many users are interested in information about extreme weather of some sort (heat, precipitation, etc.) These can be difficult to simulate realistically; extreme precipitation is particularly tricky. Simulations of future climate are all based upon assumptions about future greenhouse gas concentrations and other factors that influence climate; this is one reason why these simulations are referred to as â€œprojectionsâ€ rather than â€œpredictions.â€ In addition, there are numerous uncertainties in the climate models themselves, due to the challenge of numerically simulating all relevant aspects of the climate system over long timescales of decades to centuries. Therefore, even given the same assumptions about future greenhouse gases, different models will often produce different results, particularly at finer spatial scales and for extremes. (Note that some of these differences also result from random weather variations, and therefore do not represent true differences among model responses to greenhouse gas increases, but nevertheless can lead to different simulation results.) For this reason, it is considered good practice to use output from multiple models to explore a range of scientifically plausible futures â€"" to account for an envelope of future climate risk, rather than a single future pathway."
44_1,https://data.gov/climate-model-projections-guidance-notes/,Climate Model Projections Guidance Notes - Data.gov,"Finally, simulations having finer spatial detail (i.e., â€œdownscaledâ€ climate model projections) do not necessarily have greater accuracy than coarser-resolution simulations; they add contextual detail related to factors such as regional topography and coastlines but may still retain the same basic climatic features simulated at larger scales. Each data set of climate simulation results generally contains only selected types of information, which limits the range of questions it can be applied to. For example, many datasets of downscaled climate projections include information about temperature and precipitation only; these cannot be used to address questions involving storm surge or extreme winds, for example. Also, climate data sets may contain only monthly-averaged quantities (e.g. temperature); these may not be useful for many purposes. Climate simulations generally make no attempt to predict the timing of natural climate variability; hence for example these datasets may contain useful information about conditions during El Nino years, but they canâ€™t tell you when these years will occur. Many users are interested in information about extreme weather of some sort (heat, precipitation, etc.) These can be difficult to simulate realistically; extreme precipitation is particularly tricky. Simulations of future climate are all based upon assumptions about future greenhouse gas concentrations and other factors that influence climate; this is one reason why these simulations are referred to as â€œprojectionsâ€ rather than â€œpredictions.â€ In addition, there are numerous uncertainties in the climate models themselves, due to the challenge of numerically simulating all relevant aspects of the climate system over long timescales of decades to centuries. Therefore, even given the same assumptions about future greenhouse gases, different models will often produce different results, particularly at finer spatial scales and for extremes. (Note that some of these differences also result from random weather variations, and therefore do not represent true differences among model responses to greenhouse gas increases, but nevertheless can lead to different simulation results.) For this reason, it is considered good practice to use output from multiple models to explore a range of scientifically plausible futures â€"" to account for an envelope of future climate risk, rather than a single future pathway. Finally, simulations having finer spatial detail (i.e., â€œdownscaledâ€ climate model projections) do not necessarily have greater accuracy than coarser-resolution simulations; they add contextual detail related to factors such as regional topography and coastlines but may still retain the same basic climatic features simulated at larger scales. << Back to Climate Projections data.gov An official website of the GSA's Technology Transformation Services"
45_0,https://data.gov/climate/foodresilience/foodresilience-framing-questions/,Food Resilience Framing Questions - Data.gov,"Food Resilience Framing Questions FOOD PRODUCTION How will crop yield and production of other food products be affected by changes in climate? What types of food and locations will be most vulnerable to changes in climate? How will changes in climate affect the types of food that can be grown in a location? Under what conditions (i.e., for what types of food and in what locations) will indirect effects of climate change (e.g., pests, pathogens, invasive species, and fire) overwhelm direct effects of increasing temperature and/or changes in precipitation, surface water, or groundwater? How will crop yield and production of other food products be affected by changes in climate? What types of food and locations will be most vulnerable to changes in climate? How will changes in climate affect the types of food that can be grown in a location? Under what conditions (i.e., for what types of food and in what locations) will indirect effects of climate change (e.g., pests, pathogens, invasive species, and fire) overwhelm direct effects of increasing temperature and/or changes in precipitation, surface water, or groundwater? FOOD DISTRIBUTION What parts of the food supply chain will be most vulnerable to climate change? How will processing, storage, and transportation need to be modified to continue to supply safe food products under a changing climate? What parts of the food supply chain will be most vulnerable to climate change? How will processing, storage, and transportation need to be modified to continue to supply safe food products under a changing climate? FOOD SAFETY AND NUTRITION How will climate change impact foodborne illness that includes chemical as well as microbial sources? How will climate change affect the nutrient content of staple foods? How will the cost of a balanced diet be impacted under a changing climate? How will climate change impact foodborne illness that includes chemical as well as microbial sources? How will climate change affect the nutrient content of staple foods? How will the cost of a balanced diet be impacted under a changing climate? FOOD SECURITY What countries are most vulnerable to climate change that affects food yield, quality, and availability? What segment of the population will be most vulnerable to changes in food prices? What countries are most vulnerable to climate change that affects food yield, quality, and availability? What segment of the population will be most vulnerable to changes in food prices? data.gov An official website of the GSA's Technology Transformation Services"
46_0,https://data.gov/climate/2014-awra-annual-water-resources-conference/,2014 AWRA Annual Water Resources Conference - Data.gov,"2014 AWRA Annual Water Resources Conference **2014 AWRA Annual Water Resources Conference Open Water Data Initiative â€"" Unifying Water Data for the Nation Call For Lightening Talks (Deadline: October 27, 2014)** In coordination with The White House Climate Data Initiative, the Federal Geographic Data Committee, and the National Food Interoperability Experiment, the AWRA Technology Committee is supporting a national discussion titled â€œThe Open Water Data Initiative â€"" Unifying Water Data for the Nation.â€ For more information visit http://awra.org/meetings/Annual2014/lightning.html data.gov An official website of the GSA's Technology Transformation Services"
47_0,https://data.gov/food-resilience-theme-adds-seven-datasets/,Food Resilience Theme Adds Seven Datasets - Data.gov,"Food Resilience Theme Adds Seven Datasets In a continued effort to provide key datasets that are aimed at developing resilience to climate change and fortifying food production, seven additional datasets are now available in the food resilience theme. Those include: USDA National Nutrient Database for Standard Reference Germplasm Resources Information Network Farm Program Atlas Climate Prediction Center (CPC) U.S. Seasonal Drought Outlook (SDO) 2012 Census of Agriculture World Agricultural Production National Animal Health Monitoring System (NAHMS) USDA National Nutrient Database for Standard Reference Germplasm Resources Information Network Farm Program Atlas Climate Prediction Center (CPC) U.S. Seasonal Drought Outlook (SDO) 2012 Census of Agriculture World Agricultural Production National Animal Health Monitoring System (NAHMS) data.gov An official website of the GSA's Technology Transformation Services"
48_0,https://data.gov/climate/launch-water-theme-climate-data-gov/,Launch of Water theme of Climate.Data.Gov + Framing Questions - Data.gov,"Launch of Water theme of Climate.Data.Gov + Framing Questions To help communities and individuals plan for the risks of climate-change-related impacts on water resources, the U.S. Government is releasing today a collection of datasets containing information relevant to this important issue. Select data are also being made available via mapping services on Geoplatform.gov. The resources provided here can be used to help answer a number of relevant questions, such as: How are human and natural components of the hydrologic cycle changing? How can communities and water managers plan for uncertain future conditions? How will changing water resources affect food, energy, ecosystems, and human health? How are human and natural components of the hydrologic cycle changing? How can communities and water managers plan for uncertain future conditions? How will changing water resources affect food, energy, ecosystems, and human health? data.gov An official website of the GSA's Technology Transformation Services"
